workerid	Answer.buyers	Answer.gender	Answer.domains	Answer.utteredPricesRounded	Answer.utteredTypes	Answer.actualPricesRounded	Answer.actualTypes	Answer.affects	Answer.nativeLanguage	Answer.orders	Answer.income	Answer.age	Answer.sentenceIDs	Answer.utteredPrices	Answer.actualPrices
A2TAUP3B2QB99F	Charles,Frank,Patrick,Harry,Luke,Robert,Calvin,George,Jake,Fred,Barry,Ethan,Zach,Eric,Alex,Victor,Albert,Quinn,Gary,Kenneth,Winston,Tom,David,Ivan,Steve,Daniel,Matt,Bob,Owen,Nathan	F	laptop,electric kettle,electric kettle,watch,laptop,watch,laptop,electric kettle,watch,watch,electric kettle,watch,laptop,watch,electric kettle,laptop,laptop,watch,laptop,laptop,electric kettle,laptop,watch,electric kettle,electric kettle,watch,watch,electric kettle,laptop,watch	1000,10000,10000,10000,10000,50,500,5000,1000,50,1000,10000,50,5000,10000,10000,5000,5000,5000,500,50,10000,50,5000,1000,10000,10000,500,50,5000	sharp,round,sharp,round,sharp,round,round,round,sharp,sharp,round,sharp,round,round,round,sharp,sharp,sharp,round,round,sharp,round,round,sharp,round,round,round,sharp,round,sharp	50,10000,5000,1000,500,50,500,5000,50,50,1000,10000,50,50,50,10000,5000,50,50,500,50,10000,50,500,50,10000,500,50,50,1000	round,sharp,round,sharp,round,round,round,round,sharp,round,sharp,sharp,sharp,round,round,sharp,round,sharp,round,sharp,round,sharp,sharp,sharp,round,round,sharp,round,round,sharp	0.616952952809,1.27461853702,1.27461853702,1.36857076334,1.27461853702,-1.35604379983,-1.44999602614,-0.698378215616,0.804857405441,-0.510473762984,-0.886282668248,-0.322569310352,-1.54394825246,-0.228617084036,1.08671408439,0.0532395949124,-0.13466485772,0.710905179125,0.804857405441,-1.44999602614,-2.10766161036,0.335096273861,-0.510473762984,0.523000726493,0.523000726493,0.0532395949124,0.710905179125,0.710905179125,-1.44999602614,0.523000726493	English	1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30	0	55	157,30,54,88,172,61,124,16,100,91,12,120,122,73,21,180,166,107,133,126,31,150,62,48,7,85,87,33,121,109	1003,10000,9998,10000,10001,50,500,5000,999,52,1000,10002,50,5000,10000,9999,4998,4999,5000,500,47,10000,50,5002,1000,10000,10000,503,50,4999	50,9998,5000,998,500,50,500,5000,47,50,1001,10002,48,50,50,9999,5000,53,50,503,50,9998,49,503,50,10000,499,50,50,998
AIAEYJ6C87MZW	Albert,Harry,Barry,Luke,George,Bob,Matt,Ethan,Frank,Steve,Tom,Charles,David,Patrick,Robert,Eric,Nathan,Alex,Daniel,Jake,Zach,Fred,Kenneth,Ivan,Victor,Calvin,Owen,Gary,Quinn,Winston	F	electric kettle,watch,watch,electric kettle,electric kettle,electric kettle,watch,laptop,electric kettle,laptop,laptop,watch,laptop,watch,watch,laptop,laptop,laptop,electric kettle,watch,electric kettle,laptop,watch,watch,watch,watch,watch,electric kettle,electric kettle,watch	500,10000,1000,500,5000,50,5000,500,10000,1000,10000,5000,50,50,10000,5000,10000,5000,10000,1000,5000,50,5000,10000,10000,5000,10000,50,10000,500	round,sharp,sharp,sharp,round,sharp,sharp,round,round,round,sharp,round,round,round,round,sharp,round,sharp,round,round,sharp,sharp,sharp,sharp,round,sharp,round,round,sharp,sharp	500,5000,500,50,500,50,50,500,500,1000,500,50,50,50,5000,1000,500,50,1000,50,1000,50,5000,5000,500,500,1000,50,1000,50	sharp,round,round,sharp,sharp,round,round,round,sharp,round,sharp,sharp,round,round,round,round,sharp,sharp,round,round,sharp,round,round,sharp,sharp,sharp,round,round,sharp,sharp	2.40932259112,0.811302505172,1.05715174916,-0.417943714785,0.688377883176,1.05715174916,-0.417943714785,1.30300099315,-0.0491698487983,1.30300099315,-0.540868336781,-1.03256682476,1.30300099315,1.30300099315,-0.417943714785,-0.172094470794,-0.909642202768,-1.15549144676,-0.909642202768,-0.909642202768,-0.663792958777,-1.15549144676,-1.03256682476,0.0737547731974,-1.03256682476,-0.786717580773,-1.03256682476,1.30300099315,-0.0491698487983,0.0737547731974	English	1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30	4	35	6,114,98,35,18,31,103,124,27,129,177,77,121,61,84,165,147,167,23,67,49,151,106,119,87,108,83,1,58,95	500,9997,1001,501,5000,53,4998,500,10000,1000,9998,5000,50,50,10000,4997,10000,5003,10000,1000,5003,48,4997,9997,10000,4999,10000,50,10003,501	503,5000,500,47,501,50,50,500,501,1000,498,51,50,50,5000,1000,503,47,1000,50,1003,50,5000,5001,498,497,1000,50,1001,51
A1B82GDY8HRDZQ	David,Nathan,Alex,Victor,Luke,Fred,Quinn,Winston,Ethan,Tom,Eric,Frank,Daniel,Robert,Matt,Owen,Calvin,Jake,Charles,Albert,Steve,Patrick,Bob,Barry,Gary,Harry,Zach,Kenneth,George,Ivan	F	laptop,laptop,electric kettle,electric kettle,watch,laptop,electric kettle,watch,watch,laptop,electric kettle,watch,electric kettle,laptop,watch,laptop,laptop,laptop,laptop,electric kettle,electric kettle,watch,watch,electric kettle,watch,electric kettle,electric kettle,watch,electric kettle,laptop	1000,500,5000,1000,1000,5000,5000,50,10000,10000,1000,5000,10000,1000,10000,10000,10000,1000,1000,500,1000,500,10000,500,500,10000,50,10000,5000,10000	round,sharp,sharp,round,sharp,round,sharp,round,sharp,round,sharp,round,sharp,sharp,sharp,round,round,sharp,sharp,round,round,sharp,round,sharp,round,round,sharp,sharp,round,round	1000,50,50,50,1000,1000,1000,50,10000,50,1000,1000,50,500,50,1000,500,50,500,50,1000,500,10000,50,50,1000,50,1000,50,500	sharp,sharp,round,round,sharp,round,sharp,sharp,round,round,sharp,round,sharp,sharp,sharp,sharp,sharp,sharp,round,sharp,sharp,sharp,round,sharp,round,round,sharp,round,round,round	1.08540669799,-0.333425586965,-1.04284172945,0.375990555514,-1.04284172945,1.01446508375,1.01446508375,-0.971900115197,-1.04284172945,0.375990555514,-0.333425586965,0.375990555514,1.08540669799,-1.04284172945,-1.68131625768,0.375990555514,-1.68131625768,-1.75225787193,-1.04284172945,1.08540669799,-0.333425586965,-0.333425586965,-0.333425586965,1.08540669799,1.08540669799,1.08540669799,-0.333425586965,1.08540669799,1.08540669799,1.08540669799	English	1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30	4	25	132,155,43,7,102,135,49,62,115,141,42,75,56,161,116,148,147,160,158,5,12,96,85,35,63,23,32,113,13,142	1000,499,4998,1000,1003,5000,5003,50,9998,10000,1002,5000,10002,998,9998,10000,10000,998,1002,500,1000,501,10000,499,500,10000,52,10001,5000,10000	998,53,50,50,1003,1000,1002,52,10000,50,1002,1000,47,502,53,997,503,53,500,49,1002,501,10000,47,50,1000,52,1000,50,500
A2RIVFEXBRX7OW	Victor,Eric,Quinn,Tom,Albert,Barry,Zach,Matt,Ethan,Gary,Owen,Daniel,Luke,George,Alex,Fred,Jake,Patrick,Ivan,Bob,Robert,David,Winston,Harry,Nathan,Frank,Calvin,Charles,Steve,Kenneth	F	watch,laptop,watch,electric kettle,electric kettle,watch,watch,electric kettle,electric kettle,watch,electric kettle,electric kettle,electric kettle,watch,watch,laptop,laptop,watch,laptop,electric kettle,laptop,laptop,electric kettle,laptop,watch,electric kettle,laptop,electric kettle,watch,laptop	500,5000,500,10000,5000,1000,10000,1000,10000,50,5000,5000,10000,1000,5000,5000,5000,50,500,50,1000,10000,1000,10000,500,5000,10000,500,1000,500	sharp,round,sharp,sharp,round,sharp,sharp,round,sharp,round,round,round,sharp,sharp,sharp,round,round,sharp,sharp,sharp,round,sharp,sharp,sharp,round,sharp,sharp,round,sharp,sharp	50,50,500,50,5000,50,50,50,50,50,500,1000,1000,1000,1000,5000,50,50,50,50,50,500,1000,50,50,50,10000,500,1000,500	round,round,round,sharp,round,sharp,round,sharp,round,round,round,round,round,round,sharp,sharp,sharp,sharp,round,round,round,sharp,sharp,round,round,round,sharp,sharp,sharp,sharp	1.10600464205,1.88773567176,1.27972264865,1.97459467506,1.97459467506,-1.15232944381,-1.41290645371,-1.23918844711,-0.631175423994,0.237414609025,-0.978611437202,0.671709625535,-0.196880407484,0.237414609025,0.671709625535,0.671709625535,-1.41290645371,0.237414609025,-0.45745741739,0.0636966024214,-0.804893430598,-0.8917524339,0.237414609025,-1.23918844711,-0.631175423994,-1.0654704405,0.237414609025,0.0636966024214,0.237414609025,0.324273612327	English	1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30	4	35	93,133,94,56,16,100,111,10,51,61,14,15,53,99,109,140,137,92,153,31,127,177,42,171,63,43,180,6,102,156	503,5000,502,9998,5000,999,10002,1000,9998,50,5000,5000,10003,997,4997,5000,5000,47,503,48,1000,10003,1002,9998,500,4999,9998,500,1003,498	50,50,500,53,5000,52,50,49,50,50,500,1000,1000,1000,1003,5003,49,47,50,50,50,502,1002,50,50,50,9998,501,1003,498
AW594VW6N2S3L	Gary,Robert,Ethan,Jake,Frank,Patrick,Eric,Barry,Daniel,Quinn,David,Winston,Bob,Owen,Steve,Albert,Nathan,George,Charles,Alex,Kenneth,Tom,Fred,Ivan,Luke,Matt,Harry,Victor,Calvin,Zach	F	electric kettle,electric kettle,electric kettle,watch,electric kettle,laptop,watch,laptop,laptop,watch,electric kettle,electric kettle,watch,electric kettle,electric kettle,watch,electric kettle,watch,electric kettle,watch,watch,laptop,electric kettle,laptop,laptop,electric kettle,watch,laptop,watch,electric kettle	10000,500,1000,1000,500,500,10000,5000,10000,10000,5000,50,1000,10000,1000,10000,10000,50,10000,5000,10000,10000,5000,10000,10000,5000,5000,5000,5000,500	sharp,sharp,sharp,sharp,round,round,sharp,sharp,round,sharp,round,sharp,sharp,round,sharp,sharp,sharp,round,round,round,round,sharp,sharp,round,round,sharp,round,round,sharp,sharp	500,50,500,500,500,50,5000,50,5000,50,1000,50,50,10000,500,50,50,50,5000,5000,500,500,5000,500,10000,50,5000,50,5000,50	sharp,sharp,round,round,sharp,round,round,sharp,sharp,round,round,round,round,sharp,sharp,sharp,sharp,sharp,sharp,sharp,sharp,sharp,sharp,round,round,round,round,round,round,round	1.13711071571,0.671399842379,0.787827560711,1.13711071571,-1.19144365093,-1.30787136926,0.438544405716,-0.376449622606,0.671399842379,1.13711071571,1.13711071571,-1.19144365093,-0.260021904274,0.904255279043,0.904255279043,0.904255279043,0.438544405716,-1.42429908759,0.438544405716,-1.19144365093,-1.19144365093,1.13711071571,-1.19144365093,1.13711071571,-1.19144365093,0.787827560711,-1.54072680592,-0.492877340937,-0.958588214264,-0.260021904274	English	1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30	4	35	57,35,38,98,6,123,114,167,149,111,15,31,97,30,41,116,56,62,29,80,87,177,50,142,145,43,76,133,106,33	9999,501,999,1001,500,500,10002,5001,10000,9997,5000,49,998,10000,1003,9997,9999,50,10000,5000,10000,9997,5002,10000,10000,4997,5000,5000,5001,499	499,48,500,500,497,50,5000,51,4998,50,1000,50,50,9997,502,47,51,51,4997,5002,502,497,5002,500,10000,50,5000,50,5000,50
AW7PPTUTSU4GM	Barry,Fred,Luke,Eric,George,Quinn,Gary,Robert,Bob,David,Frank,Ethan,Victor,Albert,Nathan,Owen,Daniel,Charles,Calvin,Patrick,Steve,Ivan,Tom,Harry,Matt,Kenneth,Winston,Jake,Alex,Zach	F	watch,laptop,watch,electric kettle,electric kettle,laptop,electric kettle,electric kettle,laptop,electric kettle,watch,watch,laptop,watch,watch,laptop,electric kettle,electric kettle,watch,electric kettle,watch,watch,laptop,electric kettle,laptop,electric kettle,laptop,watch,watch,watch	1000,10000,5000,50,500,500,1000,5000,500,500,1000,50,10000,500,1000,5000,10000,1000,10000,1000,1000,5000,1000,10000,10000,500,1000,10000,10000,10000	sharp,round,round,sharp,round,round,round,sharp,round,sharp,round,sharp,sharp,round,round,round,round,sharp,round,sharp,sharp,round,sharp,sharp,round,round,round,round,round,round	50,10000,50,50,500,500,1000,1000,500,50,500,50,5000,50,50,500,10000,50,10000,1000,500,1000,500,50,50,50,50,500,50,500	sharp,round,round,sharp,sharp,sharp,sharp,round,round,round,round,round,round,round,round,sharp,round,round,round,round,round,sharp,round,round,sharp,round,sharp,round,round,sharp	0.742447503182,0.120284791018,-0.626310463578,0.493582418316,0.244717333451,2.48450309724,0.991312588047,-0.75074300601,0.369149875884,-0.501877921145,-0.626310463578,2.36007055481,-0.75074300601,-0.75074300601,-0.501877921145,-0.75074300601,0.618014960749,-0.626310463578,0.742447503182,2.60893563967,-0.75074300601,-0.501877921145,-0.626310463578,-0.75074300601,-0.626310463578,-0.626310463578,-0.626310463578,-0.501877921145,-0.501877921145,-0.377445378712	English	1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30	4	35	100,145,73,32,6,126,12,45,124,33,68,91,174,63,67,138,25,37,85,39,98,79,158,51,146,3,130,82,81,87	1002,10000,5000,52,500,500,1000,4998,500,501,1000,48,9997,500,1000,5000,10000,1001,10000,997,998,5000,997,9999,10000,500,1000,10000,10000,10000	53,10000,50,52,502,498,1002,1000,500,50,500,50,5000,50,50,501,10000,50,10000,1000,500,998,500,50,47,50,47,500,50,499
AO7FM98CP90CL	Patrick,Victor,Jake,Matt,Ethan,Barry,Charles,Gary,Frank,Nathan,Eric,Steve,Albert,Owen,Fred,Bob,Luke,Kenneth,Daniel,George,Winston,Tom,Quinn,Robert,Alex,David,Ivan,Harry,Zach,Calvin	F	laptop,watch,laptop,watch,watch,laptop,electric kettle,laptop,watch,electric kettle,electric kettle,electric kettle,laptop,laptop,laptop,electric kettle,laptop,electric kettle,laptop,laptop,watch,electric kettle,electric kettle,electric kettle,watch,laptop,laptop,electric kettle,laptop,laptop	10000,1000,10000,5000,1000,500,1000,10000,1000,10000,500,5000,1000,1000,500,1000,1000,10000,1000,50,5000,1000,5000,10000,5000,10000,5000,1000,5000,50	round,sharp,sharp,sharp,round,round,round,round,round,sharp,sharp,round,round,sharp,sharp,round,sharp,sharp,sharp,round,sharp,sharp,round,round,sharp,sharp,round,round,sharp,sharp	1000,500,50,50,50,500,50,10000,50,50,500,500,50,50,500,1000,50,500,1000,50,500,1000,50,5000,5000,5000,500,50,5000,50	round,round,round,round,round,sharp,round,round,sharp,round,sharp,sharp,round,round,round,sharp,sharp,sharp,round,round,round,round,sharp,sharp,sharp,sharp,round,sharp,sharp,sharp	0.374416728409,1.07644809418,1.6029716185,0.900940252735,0.0234010455256,0.0234010455256,-1.02964600313,1.95398730139,-0.152106795916,-0.678630320242,0.0234010455256,-0.678630320242,-1.38066168601,1.07644809418,0.900940252735,0.0234010455256,-1.38066168601,-0.678630320242,0.900940252735,1.07644809418,-0.854138161684,0.725432411293,-1.38066168601,-0.152106795916,0.725432411293,-0.678630320242,-1.38066168601,-1.90718521034,0.725432411293,0.198908886967	English 	1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30	4	35	143,98,171,103,67,126,7,145,70,51,36,18,127,157,154,12,160,57,159,121,104,39,17,29,110,179,134,10,170,152	10000,999,9999,5002,1000,500,1000,10000,1000,9999,498,5000,1000,1002,498,1000,1001,9998,997,50,4998,1001,5000,10000,5002,9998,5000,1000,5003,48	1000,500,50,50,50,498,50,10000,49,50,498,499,50,50,500,997,48,503,1000,50,500,1000,48,4997,5002,4998,500,47,5003,48
AO63KMU3PGNJA	Calvin,Alex,Jake,Nathan,Barry,Robert,Luke,Matt,Ethan,Kenneth,Frank,Albert,Tom,Owen,Gary,Eric,Fred,Ivan,Winston,Zach,Daniel,George,Charles,Harry,David,Quinn,Steve,Victor,Patrick,Bob	F	electric kettle,electric kettle,watch,electric kettle,electric kettle,laptop,laptop,electric kettle,watch,watch,electric kettle,watch,laptop,watch,electric kettle,laptop,electric kettle,laptop,laptop,electric kettle,electric kettle,laptop,laptop,laptop,electric kettle,electric kettle,laptop,watch,electric kettle,laptop	10000,1000,50,5000,10000,500,1000,10000,500,5000,1000,500,5000,5000,500,10000,1000,1000,10000,10000,5000,500,1000,5000,500,5000,10000,5000,50,5000	round,sharp,round,sharp,sharp,round,sharp,sharp,round,round,sharp,round,round,round,round,round,sharp,sharp,sharp,round,sharp,round,round,round,round,round,round,round,round,sharp	500,500,50,50,10000,50,500,1000,500,50,1000,500,500,1000,50,1000,50,1000,500,10000,1000,50,500,1000,500,1000,10000,1000,50,50	sharp,round,sharp,round,sharp,sharp,sharp,round,round,sharp,round,sharp,round,sharp,sharp,round,sharp,round,round,sharp,round,round,round,sharp,sharp,round,round,round,round,round	1.19806164486,0.0439655649491,-1.27500138352,1.19806164486,-1.27500138352,0.373707302067,0.126400999229,0.621013604905,-1.27500138352,0.868319907744,-1.27500138352,-1.27500138352,1.19806164486,0.703449039185,0.950755342023,1.0331907763,1.19806164486,-1.27500138352,1.0331907763,-1.27500138352,0.456142736346,0.291271867787,0.0439655649491,0.126400999229,-1.3574368178,0.291271867787,-1.43987225208,0.208836433508,-1.27500138352,1.0331907763	English	1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30	4	45	27,38,62,43,60,125,161,53,64,77,39,66,134,79,5,143,40,159,172,30,45,123,128,139,6,15,145,75,1,163	10000,1002,50,4997,9998,500,998,10002,500,5000,999,500,5000,5000,500,10000,998,999,10003,10000,5003,500,1000,5000,500,5000,10000,5000,50,4998	503,500,53,50,9998,51,499,1000,500,53,1000,499,500,999,48,1000,52,1000,500,9997,1000,50,500,998,499,1000,10000,1000,50,50
A1PFCPFCGNKME3	Fred,Calvin,Daniel,Owen,Luke,Harry,Gary,Tom,Winston,Frank,Matt,Ethan,Charles,David,Kenneth,Barry,Patrick,Quinn,Alex,Steve,Eric,Bob,George,Victor,Albert,Ivan,Jake,Zach,Robert,Nathan	M	electric kettle,laptop,laptop,electric kettle,laptop,electric kettle,laptop,laptop,electric kettle,laptop,laptop,electric kettle,laptop,electric kettle,laptop,watch,watch,watch,watch,laptop,electric kettle,electric kettle,watch,electric kettle,electric kettle,watch,electric kettle,watch,watch,watch	1000,1000,10000,10000,500,1000,1000,10000,10000,10000,10000,500,1000,500,1000,50,5000,10000,5000,10000,1000,10000,5000,5000,10000,1000,10000,1000,50,10000	sharp,round,round,round,round,round,sharp,sharp,round,sharp,round,round,sharp,sharp,round,sharp,sharp,sharp,sharp,sharp,round,sharp,sharp,sharp,sharp,sharp,sharp,round,round,round	50,50,50,1000,500,50,1000,1000,1000,1000,1000,50,50,500,1000,50,50,1000,5000,5000,1000,500,500,50,5000,50,1000,50,50,10000	round,round,round,sharp,sharp,sharp,round,sharp,round,round,round,round,sharp,round,round,sharp,sharp,sharp,round,sharp,round,sharp,sharp,sharp,round,round,sharp,round,sharp,round	0.593678246448,0.732821585459,1.2893949415,0.593678246448,-1.2151851607,0.732821585459,-1.49347183872,1.15025160249,0.87196492447,0.732821585459,0.732821585459,-0.38032512663,0.037104890403,-1.2151851607,0.176248229414,-2.88490522883,0.454534907436,0.454534907436,-1.2151851607,0.315391568425,-1.2151851607,0.732821585459,0.315391568425,0.87196492447,-0.102038448608,0.037104890403,0.593678246448,0.732821585459,-1.2151851607,-1.2151851607	English	1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30	4	25	37,127,141,28,126,10,159,178,23,173,143,3,160,34,129,92,107,118,106,179,9,57,108,47,54,97,58,67,62,85	1003,1000,10000,10000,500,1000,1001,9998,10000,10003,10000,500,1002,499,1000,51,5002,9997,4998,10003,1000,9997,5003,5001,9997,1001,10001,1000,50,10000	50,50,50,1001,497,53,1000,1003,1000,1000,1000,50,53,500,1000,51,47,997,5000,5002,1000,498,503,48,5000,50,997,50,49,10000
A1O3UH3MZXKSUU	Robert,Quinn,Ivan,Bob,Barry,Daniel,Steve,Gary,Tom,Nathan,Victor,Ethan,Owen,Calvin,Fred,David,George,Matt,Harry,Patrick,Luke,Charles,Alex,Winston,Albert,Jake,Eric,Frank,Kenneth,Zach	M	laptop,watch,watch,electric kettle,watch,watch,watch,watch,laptop,laptop,electric kettle,electric kettle,electric kettle,laptop,laptop,watch,electric kettle,watch,laptop,laptop,laptop,watch,electric kettle,watch,electric kettle,electric kettle,laptop,electric kettle,laptop,watch	10000,10000,10000,1000,1000,10000,5000,5000,50,500,10000,1000,1000,5000,50,5000,500,10000,5000,1000,1000,1000,50,5000,10000,10000,1000,10000,10000,50	sharp,sharp,sharp,round,sharp,round,round,sharp,sharp,sharp,sharp,sharp,sharp,round,round,round,sharp,round,sharp,sharp,round,round,sharp,round,round,sharp,sharp,sharp,round,sharp	1000,10000,1000,1000,50,10000,500,500,50,500,50,50,1000,1000,50,5000,50,5000,5000,1000,1000,500,50,500,5000,10000,500,5000,50,50	sharp,round,round,sharp,round,sharp,round,sharp,sharp,round,sharp,round,sharp,round,round,round,round,sharp,sharp,sharp,round,sharp,sharp,sharp,sharp,sharp,sharp,round,round,round	0.363224032734,0.278753327447,-1.326190073,-1.24171936772,0.363224032734,1.03898967503,-1.326190073,0.363224032734,-2.17089712587,-1.41066077829,1.12346038032,0.363224032734,-1.326190073,0.363224032734,0.363224032734,0.363224032734,1.12346038032,-1.326190073,0.447694738021,1.2079310856,0.363224032734,1.12346038032,-1.24171936772,0.363224032734,0.363224032734,1.12346038032,-1.326190073,0.278753327447,1.03898967503,0.278753327447	english	1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30	6	35	178,115,113,12,97,90,74,108,152,154,56,37,42,135,121,76,33,89,170,162,129,71,32,78,29,60,161,54,141,91	10001,9998,9998,1000,1003,10000,5000,5001,51,498,9999,999,997,5000,50,5000,499,10000,4999,998,1000,1000,53,5000,10000,10002,997,10003,10000,47	997,10000,1000,1001,50,10003,500,502,51,500,48,50,997,1000,50,5000,50,5001,4999,998,1000,499,53,497,5003,10002,503,5000,50,50
A3TSHG5R492EHU	Winston,Jake,Daniel,Gary,George,Barry,Patrick,Alex,Calvin,Ethan,Charles,Frank,Quinn,Luke,Eric,Fred,Victor,Matt,Tom,Owen,Zach,Ivan,Nathan,Harry,Steve,Robert,Kenneth,Albert,David,Bob	M	laptop,watch,laptop,laptop,watch,laptop,laptop,watch,watch,electric kettle,electric kettle,watch,watch,electric kettle,watch,electric kettle,laptop,electric kettle,electric kettle,electric kettle,laptop,watch,laptop,watch,laptop,electric kettle,electric kettle,electric kettle,watch,laptop	5000,5000,5000,5000,1000,50,5000,1000,10000,5000,10000,5000,500,5000,1000,5000,1000,5000,5000,10000,5000,10000,500,1000,50,10000,1000,500,5000,10000	sharp,sharp,round,sharp,round,round,round,sharp,sharp,round,sharp,round,round,round,sharp,round,sharp,sharp,round,sharp,round,round,sharp,round,sharp,round,round,round,round,round	5000,5000,50,1000,1000,50,1000,500,50,50,500,5000,500,1000,1000,500,50,1000,5000,500,5000,10000,50,50,50,5000,50,50,1000,50	round,round,sharp,sharp,round,round,sharp,sharp,sharp,round,sharp,sharp,sharp,round,round,round,sharp,sharp,round,round,round,round,sharp,sharp,round,round,sharp,round,round,round	3.08005295294,0.91354442801,-1.14463867067,-0.169709834452,0.91354442801,0.91354442801,-0.278035260699,-0.278035260699,-1.03631324442,-1.03631324442,-0.927987818176,1.02186985426,1.1301952805,-0.169709834452,0.805219001764,-0.494686113191,-0.81966239193,-0.81966239193,0.91354442801,-0.81966239193,0.91354442801,0.91354442801,-0.711336965684,-0.927987818176,1.02186985426,0.04694101804,-0.603011539437,-0.927987818176,-0.494686113191,-0.927987818176	English	1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30	11	35	166,106,137,169,69,121,139,101,116,13,57,80,66,15,99,14,160,49,16,52,136,85,155,70,151,24,10,3,75,141	5002,4998,5000,4999,1000,50,5000,999,9998,5000,9999,5000,500,5000,1003,5000,998,5003,5000,9999,5000,10000,501,1000,48,10000,1000,500,5000,10000	5000,5000,53,999,1000,50,1003,499,48,50,497,5001,498,1000,1000,500,52,1001,5000,500,5000,10000,47,48,50,5000,49,50,1000,50
A33IXL80Y1Y5SF	Frank,Matt,Patrick,Fred,Gary,Nathan,Eric,Steve,Bob,Kenneth,Albert,Tom,Alex,Ethan,George,Charles,Winston,Zach,Daniel,Harry,Ivan,Barry,Quinn,Calvin,Owen,Robert,Victor,David,Jake,Luke	F	laptop,electric kettle,laptop,electric kettle,laptop,laptop,electric kettle,electric kettle,watch,laptop,electric kettle,electric kettle,laptop,electric kettle,electric kettle,electric kettle,laptop,laptop,laptop,laptop,electric kettle,watch,electric kettle,electric kettle,watch,laptop,laptop,electric kettle,watch,electric kettle	1000,10000,1000,1000,1000,10000,5000,10000,10000,50,5000,1000,10000,10000,500,10000,10000,10000,1000,50,500,1000,5000,5000,1000,500,10000,500,10000,1000	round,round,sharp,round,round,sharp,round,sharp,sharp,sharp,round,sharp,round,sharp,round,sharp,round,sharp,round,round,round,sharp,sharp,round,sharp,round,round,sharp,sharp,sharp	1000,1000,500,1000,1000,50,50,5000,1000,50,500,50,1000,10000,500,500,5000,10000,50,50,500,50,1000,500,500,50,10000,50,50,50	sharp,round,round,round,round,sharp,round,sharp,round,round,sharp,sharp,sharp,sharp,sharp,round,round,round,sharp,sharp,round,round,round,round,round,sharp,round,round,round,round	-1.07218119723,0.871349673881,-0.100415761674,-1.07218119723,-2.04394663278,0.871349673881,0.871349673881,0.871349673881,0.871349673881,-2.04394663278,0.871349673881,0.871349673881,0.871349673881,-1.07218119723,-1.07218119723,0.871349673881,-0.100415761674,-1.16935774078,0.871349673881,-0.975004653674,-1.07218119723,0.871349673881,0.871349673881,0.871349673881,-0.100415761674,-0.00323921811852,-1.07218119723,-0.100415761674,0.871349673881,0.871349673881	English	1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30	6	35	132,23,158,9,129,176,13,59,113,151,18,40,148,60,6,52,144,175,130,122,4,97,45,14,98,125,145,33,111,37	1000,10000,1003,1000,1000,9999,5000,9997,10003,47,5000,1001,10000,10001,500,10002,10000,9999,1000,50,500,1002,5003,5000,1001,500,10000,503,9999,1003	1001,1000,500,1000,1000,47,50,4997,1000,50,499,47,997,10001,498,500,5000,10000,51,49,500,50,1000,500,500,49,10000,50,50,50
